Date,confirmados_novos,recuperados,Temperature,Visibility,total_testes,testes_pcr,testes_antigenio,new_cases_per_million_Austria,new_deaths_per_million_Austria,new_cases_per_million_Belgium,new_deaths_per_million_Belgium,icu_patients_per_million_Belgium,hosp_patients_per_million_Belgium,new_deaths_per_million_Bulgaria,new_cases_per_million_Canada,new_deaths_per_million_Canada,icu_patients_per_million_Canada,new_cases_per_million_Cyprus,new_deaths_per_million_Czechia,hosp_patients_per_million_Czechia,new_cases_per_million_Denmark,new_tests_per_thousand_Estonia,icu_patients_per_million_France,new_cases_per_million_Georgia,new_cases_per_million_Germany,new_deaths_per_million_Germany,icu_patients_per_million_Germany,new_deaths_per_million_Hungary,hosp_patients_per_million_Hungary,positive_rate_India,new_cases_per_million_Ireland,new_deaths_per_million_Ireland,icu_patients_per_million_Ireland,hosp_patients_per_million_Ireland,new_tests_per_thousand_Ireland,positive_rate_Ireland,new_tests_per_thousand_Italy,new_cases_per_million_Japan,new_deaths_per_million_Japan,new_cases_per_million_Latvia,new_deaths_per_million_Latvia,hosp_patients_per_million_Latvia,new_tests_per_thousand_Latvia,new_cases_per_million_Lithuania,new_tests_per_thousand_Lithuania,icu_patients_per_million_Luxembourg,new_deaths_per_million_Malta,new_tests_per_thousand_Malta,positive_rate_Malta,new_cases_per_million_Monaco,new_cases_per_million_Montenegro,positive_rate_Mozambique,new_deaths_per_million_Poland,positive_rate_Romania,new_cases_per_million_Russia,new_deaths_per_million_Russia,new_deaths_per_million_Serbia,positive_rate_Serbia,new_cases_per_million_Slovakia,new_tests_per_thousand_Slovakia,new_cases_per_million_Slovenia,new_deaths_per_million_Slovenia,icu_patients_per_million_Slovenia,new_tests_per_thousand_Slovenia,new_deaths_per_million_Switzerland,new_cases_per_million_Turkey,positive_rate_Ukraine,new_deaths_per_million_United Arab Emirates,tests_per_case_United Arab Emirates,new_cases_per_million_United Kingdom,new_deaths_per_million_United Kingdom,icu_patients_per_million_United Kingdom,hosp_patients_per_million_United Kingdom,positive_rate_United Kingdom,new_cases_per_million_United States,new_deaths_per_million_United States,obitos
2020-07-14,233.0,485.0,26.1,11.1,18244.0,18244.0,0.0,8.105,0.111,6.385,0.431,2.33,12.684,1.007,9.697,0.132,1.881,1.142,0.187,6.63,4.144,0.49,6.8820000000000014,1.003,3.294,0.048,3.055,0.0,13.561,0.103,6.481,0.0,2.025,2.633,1.296,0.003,0.6920000000000001,2.467,0.0,0.0,0.0,1.59,1.132,0.3670000000000001,1.138,6.39,0.0,2.231,0.0,0.0,0.0,0.035,0.317,0.045,42.75899999999999,1.199,1.91,0.044,1.099,0.404,4.81,0.0,0.481,0.535,0.0,11.762,0.065,0.101,110.3,18.266,0.648,2.136,29.358,0.006,205.591,2.807,6.0
2020-07-15,375.0,560.0,25.8,11.7,16174.0,16174.0,0.0,14.767,0.111,7.852,0.086,2.33,12.943,0.8640000000000001,9.088,0.371,1.722,2.283,0.0,7.47,5.352,0.403,6.7639999999999985,1.253,5.18,0.024,2.9360000000000004,0.0,12.939,0.104,2.633,0.405,1.62,2.43,0.888,0.003,0.8009999999999999,5.811,0.0,2.121,0.0,1.59,1.0490000000000002,7.713999999999999,1.172,7.987999999999999,0.0,2.462,0.0,0.0,0.0,0.038,0.159,0.045,43.924,1.069,1.617,0.044,3.48,0.428,9.139,0.0,0.962,0.496,0.0,11.228,0.065,0.0,117.5,7.925,0.383,2.254,29.078000000000007,0.006,205.708,2.943,8.0
2020-07-16,339.0,366.0,32.1,11.9,15671.0,15671.0,0.0,12.88,0.111,31.58,0.604,2.416,12.684,0.5760000000000001,11.95,0.318,1.59,6.85,0.0,7.097,5.525,0.412,6.749,0.501,6.684,0.084,2.9960000000000004,0.0,11.283,0.105,3.0380000000000003,0.203,1.62,2.43,0.8740000000000001,0.003,0.8340000000000001,2.672,0.008,0.53,0.0,1.59,0.8690000000000001,2.204,1.192,6.39,0.0,2.106,0.0,0.0,0.0,0.042,0.29100000000000004,0.044,43.958,1.144,1.91,0.045,4.396,0.341,9.139,0.0,0.481,0.487,0.116,11.062,0.067,0.0,125.3,9.531,0.354,2.092,26.942,0.006,229.201,2.885,3.0
2020-07-17,312.0,314.0,30.4,12.0,16066.0,16066.0,0.0,18.764,0.0,22.52,0.431,2.416,12.511,0.5760000000000001,10.996,0.265,1.722,2.283,0.28,6.91,8.46,0.262,6.69,1.003,7.102,0.012,2.9360000000000004,0.0,8.592,0.107,6.481,0.608,1.62,2.43,1.926,0.003,0.84,4.697,0.0,3.181,0.0,1.06,1.161,2.204,1.133,9.585,0.0,1.921,0.0,0.0,1079.511,0.047,0.185,0.044,43.78,1.275,1.47,0.044,2.564,0.396,9.139,0.0,0.481,0.494,0.0,10.979,0.067,0.202,134.1,10.12,0.383,2.106,26.574,0.006,218.234,2.795,3.0
2020-07-18,313.0,363.0,24.0,10.9,12522.0,12522.0,0.0,14.878,0.0,17.861,0.0,2.589,13.892,0.28800000000000003,8.373,0.079,1.802,4.567,0.0,6.91,0.0,0.145,6.66,2.005,4.547,0.036000000000000004,2.9360000000000004,0.104,8.592,0.107,4.05,0.203,1.62,2.025,1.872,0.003,0.7979999999999999,6.657,0.008,2.121,0.0,1.59,0.928,2.571,0.564,9.585,0.0,1.889,0.0,0.0,170.365,0.049,0.159,0.044,42.581,0.836,1.3230000000000002,0.044,2.015,0.075,11.544,0.0,0.962,0.231,0.0,10.885,0.069,0.101,146.4,12.212,0.133,2.018,26.162,0.006,188.929,2.592,2.0
2020-07-19,246.0,216.0,21.4,10.0,7536.0,7536.0,0.0,9.105,0.0,0.0,0.0,2.675,14.496,0.14400000000000002,7.763,0.106,1.881,1.142,0.093,6.91,0.518,0.099,6.631,2.507,3.688,0.012,2.972,0.0,8.488,0.109,2.025,0.0,1.823,2.025,1.7480000000000002,0.003,0.588,3.953,0.0,1.59,0.0,1.59,0.685,6.612,0.3670000000000001,11.183,0.0,1.32,0.0,0.0,184.695,0.06,0.159,0.044,41.772,0.6509999999999999,1.617,0.043,0.5489999999999999,0.004,2.886,0.481,1.443,0.17800000000000002,0.0,10.956,0.067,0.101,158.6,10.694,0.162,1.93,25.661,0.006,182.645,1.465,5.0
2020-07-20,135.0,178.0,25.3,11.5,13662.0,13662.0,0.0,9.771,0.0,33.478,0.431,3.1060000000000003,15.617,1.151,20.402,0.106,2.093,0.0,0.0,6.63,15.365,0.384,6.542000000000002,2.757,7.042000000000002,0.024,2.924,0.0,8.592,0.111,1.215,0.0,1.62,2.43,1.704,0.003,0.401,2.056,0.016,0.0,0.0,1.59,0.688,5.143,0.597,7.987999999999999,0.0,2.172,0.0,0.0,0.0,0.042,0.079,0.046,40.436,0.5820000000000001,1.47,0.043,0.183,0.61,3.367,0.481,1.443,0.44,0.231,11.039,0.07,0.101,160.8,8.632,0.147,1.9,25.543000000000006,0.006,187.633,1.7009999999999998,2.0
2020-07-21,127.0,222.0,27.9,11.7,17212.0,17212.0,0.0,9.327,-0.111,14.151,0.0,2.847,14.841,0.72,14.175,0.185,1.961,2.283,0.093,7.284,6.9060000000000015,0.5,6.364,2.507,4.6789999999999985,0.06,2.9960000000000004,0.0,8.074,0.112,7.291,0.0,1.418,2.633,1.352,0.003,0.713,5.985,0.0,0.53,0.0,1.06,0.7340000000000001,0.735,0.285,7.987999999999999,0.0,2.301,0.0,50.963,307.295,0.039,0.238,0.049,39.936,1.048,1.3230000000000002,0.042,7.51,0.471,11.544,0.481,1.443,0.5529999999999999,0.116,11.003,0.068,0.101,160.0,6.555,0.368,2.018,24.07,0.005,194.745,3.278,6.0
2020-07-22,252.0,230.0,25.8,11.6,15747.0,15747.0,0.0,11.325,0.111,31.839,0.259,3.5380000000000003,16.48,1.151,8.399,0.106,2.067,0.0,0.374,8.591000000000001,8.287,0.394,6.216,6.016,6.6720000000000015,0.036000000000000004,2.96,0.0,7.867000000000001,0.117,3.443,0.203,1.215,2.835,0.935,0.003,0.816,5.3210000000000015,0.016,2.121,0.0,1.06,0.855,0.735,0.248,1.598,0.0,2.523,0.001,25.482,144.89,0.033,0.159,0.049,40.086,1.131,1.176,0.042,6.777,0.412,13.949000000000002,0.481,0.962,0.45,0.0,10.695,0.069,0.101,162.5,8.293,0.25,1.62,25.734,0.005,213.228,3.698,5.0
2020-07-23,229.0,370.0,24.5,11.7,15759.0,15759.0,0.0,18.875,0.0,18.983,0.345,3.451,17.516,1.151,16.109,0.212,2.067,5.707999999999998,0.093,8.498,6.9060000000000015,0.341,6.082999999999998,3.008,7.221,0.095,2.793,0.0,7.867000000000001,0.122,1.418,1.823,1.215,2.633,0.8240000000000001,0.003,0.998,7.733,0.016,3.181,0.0,1.06,0.929,3.673,0.222,4.793,0.0,2.109,0.001,50.963,154.44299999999996,0.031,0.238,0.05,39.949,1.007,1.3230000000000002,0.041,5.678,0.375,12.987,0.0,0.962,0.408,0.34700000000000003,10.825,0.068,0.0,167.6,11.475,0.133,1.635,22.656,0.005,206.781,3.233,3.0
2020-07-24,313.0,318.0,23.0,12.1,15246.0,15246.0,0.0,12.769,0.0,30.372,0.431,3.5380000000000003,18.81,1.151,18.997,0.106,1.881,2.283,0.374,8.777999999999999,8.287,0.309,5.698,4.763,8.856,0.119,2.805,0.0,7.246,0.126,3.848,0.0,1.013,2.228,1.819,0.002,0.882,6.08,0.016,1.06,0.0,1.59,0.8009999999999999,9.551,0.199,6.39,0.0,2.457,0.002,50.963,152.851,0.028,0.106,0.051,39.6,1.048,1.47,0.041,5.312,0.417,9.139,0.0,0.962,0.442,0.231,11.11,0.069,0.101,169.7,11.328,0.471,1.5319999999999998,21.404,0.005,221.506,3.341,7.0
2020-07-25,263.0,323.0,23.6,11.0,11835.0,11835.0,0.0,13.768,0.111,45.558,0.345,3.797,18.12,0.14400000000000002,9.406,0.106,1.775,6.85,0.0,8.591000000000001,0.173,0.206,5.447,3.259,7.818,0.048,2.948,0.0,7.039,0.127,4.86,0.203,1.013,2.025,1.8,0.002,0.855,6.332999999999998,0.016,0.53,0.0,1.59,0.657,5.143,0.083,6.39,0.0,2.763,0.002,0.0,130.56,0.029,0.238,0.049,39.97,1.0,0.0,0.034,4.213,0.14,6.734,0.481,1.924,0.272,0.0,10.92,0.069,0.0,170.6,11.343,0.221,1.37,20.623,0.005,196.231,2.813,4.0
2020-07-26,209.0,207.0,23.9,11.2,6422.0,6422.0,0.0,14.878,0.0,25.799,0.0,4.055,18.206,0.28800000000000003,8.452,0.106,1.696,4.567,0.187,8.498,3.798,0.129,5.432,3.509,4.643,0.0,3.1630000000000003,0.0,7.143,0.127,2.43,0.0,1.013,2.228,1.6230000000000002,0.002,0.67,6.831,0.016,6.892,0.0,1.06,0.713,2.571,0.093,9.585,0.0,1.925,0.003,0.0,82.794,0.03,0.185,0.051,39.34,0.528,2.351,0.04,6.96,0.04,7.6960000000000015,0.0,1.924,0.161,0.0,10.991,0.07200000000000001,0.101,160.3,11.048,0.118,1.355,20.358,0.005,165.606,1.604,1.0
2020-07-27,135.0,158.0,23.0,12.5,13333.0,13333.0,0.0,9.549,0.111,34.686,0.086,4.487,19.155,1.007,18.07,0.344,1.669,3.425,0.187,10.178,18.991,0.278,5.535,1.504,5.311,0.012,3.067,0.0,7.35,0.118,2.228,0.0,1.215,2.228,1.175,0.003,0.423,4.697,0.0,0.0,0.0,1.06,0.425,4.041,0.195,7.987999999999999,0.0,3.064,0.003,0.0,149.667,0.034,0.132,0.047,38.421,0.5820000000000001,1.3230000000000002,0.04,0.366,0.284,2.405,0.0,1.443,0.42,0.116,10.896,0.071,0.101,170.9,10.135,0.044,1.429,20.166,0.005,171.548,3.405,2.0
2020-07-28,111.0,251.0,23.1,12.7,16955.0,16955.0,0.0,13.213,0.0,20.19,0.949,4.228,20.018,1.151,10.598,0.265,1.722,7.992000000000001,0.093,10.645,6.215,0.495,5.343,2.005,7.102,0.07200000000000001,3.02,0.0,7.867000000000001,0.115,7.4929999999999986,0.0,1.215,2.025,1.006,0.003,0.797,7.701,0.024,0.53,0.0,1.06,0.8340000000000001,2.939,0.716,6.39,0.0,3.658,0.004,25.482,89.163,0.034,0.159,0.047,36.866,1.021,1.176,0.04,4.213,0.421,6.734,0.481,1.443,0.442,0.0,11.418,0.07400000000000001,0.202,167.3,8.146,0.309,1.37,20.151,0.005,200.639,4.021,3.0
2020-07-29,203.0,249.0,23.3,11.6,16712.0,16712.0,0.0,19.209,0.333,58.069,0.259,4.055,22.693,1.871,12.877,0.132,1.722,14.842,0.0,10.832,9.841,0.616,5.269,2.507,10.014,0.048,3.044,0.0,7.867000000000001,0.114,2.633,0.0,0.81,2.025,0.96,0.003,0.927,10.01,0.0,2.121,0.0,1.59,1.0,5.51,2.09,9.585,0.0,3.9,0.005,76.445,106.677,0.033,0.317,0.048,37.339,1.144,1.029,0.041,7.51,0.339,6.734,0.0,1.924,0.423,0.116,11.169,0.075,0.0,156.9,11.814,0.501,1.2819999999999998,19.872,0.005,217.137,4.263,3.0
2020-07-30,255.0,265.0,23.1,11.1,14738.0,14738.0,0.0,11.658,0.222,57.897,0.345,3.624,23.038,0.8640000000000001,8.479,0.344,1.961,11.417,0.467,10.925,16.574,0.5820000000000001,5.284,1.253,11.804,0.107,3.103,0.0,7.867000000000001,0.111,17.214000000000002,-0.203,0.81,1.215,0.888,0.004,1.023,13.931,0.047,2.121,0.0,2.651,0.903,6.979,1.857,11.183,0.0,2.9760000000000004,0.015,0.0,0.0,0.037000000000000005,0.396,0.048,37.579,0.877,1.029,0.041,3.663,0.399,11.544,0.0,2.405,0.441,0.116,11.466,0.078,0.202,154.1,12.477,0.0,1.237,19.341,0.005,203.823,3.719,2.0
2020-07-31,204.0,343.0,23.6,11.4,15411.0,15411.0,0.0,19.431,0.0,64.282,0.086,4.142,21.83,1.295,16.003,0.159,1.961,27.4,0.28,10.645,11.049,0.486,5.136,2.005,10.312,0.036000000000000004,3.091,0.0,7.557,0.105,7.6960000000000015,0.0,0.81,1.215,0.7809999999999999,0.005,1.008,8.618,0.008,1.59,0.53,2.121,0.7809999999999999,4.775,1.811,9.585,0.0,3.959,0.014,0.0,90.755,0.04,0.185,0.049,37.469,1.103,1.176,0.04,4.945,0.528,8.177,0.962,2.405,0.429,0.116,11.643,0.078,0.202,156.0,13.007,0.295,1.267,18.634,0.005,207.587,3.731,8.0
2020-08-01,238.0,300.0,23.6,11.2,12150.0,12150.0,0.0,9.105,0.0,56.17100000000001,0.345,4.832,22.348000000000006,0.28800000000000003,6.412000000000001,0.106,1.961,11.417,0.093,10.832,0.0,0.318,5.091,0.752,7.233,0.084,3.044,0.104,7.557,0.104,8.911,0.0,0.81,1.62,0.67,0.006999999999999999,0.999,12.413,0.032,3.711,0.0,2.121,0.768,6.612,0.845,9.585,0.0,3.207,0.016,0.0,199.025,0.039,0.132,0.055,37.202,0.6509999999999999,1.3230000000000002,0.045,8.242,0.107,7.215,0.0,2.405,0.18,0.0,11.809,0.077,0.0,155.9,11.328,0.191,1.355,18.988,0.005,169.79,3.302,2.0
2020-08-02,153.0,201.0,21.4,10.9,7120.0,7120.0,0.0,10.215,0.0,38.569,0.0,5.004,23.383000000000006,0.4320000000000001,6.4910000000000005,0.079,1.987,29.684,0.093,10.178,0.0,0.243,5.106,1.504,2.5660000000000003,0.0,3.187,0.0,7.35,0.104,10.734000000000002,0.0,0.81,2.025,0.634,0.009000000000000001,0.716,10.373,0.008,2.651,0.0,2.121,0.718,6.245,0.5,11.183,0.0,3.255,0.015,0.0,95.532,0.038,0.264,0.058,36.914,0.48,1.176,0.038,1.2819999999999998,0.14,4.329,0.481,0.962,0.131,0.0,11.703,0.079,0.0,160.1,11.004,0.07400000000000001,1.252,18.457,0.005,137.667,1.32,1.0
2020-08-03,106.0,127.0,21.4,12.2,14320.0,14320.0,0.0,8.994,0.0,40.122,0.431,4.659,25.022,2.303,5.432,0.079,1.961,5.707999999999998,0.187,10.552,35.738,0.609,5.3279999999999985,0.501,10.634,0.0,3.139,0.0,7.66,0.111,9.316,0.0,1.013,2.025,0.616,0.012,0.398,7.772,0.04,1.59,0.0,3.181,0.364,3.673,1.02,11.183,0.0,3.399,0.016,25.482,68.465,0.039,0.026,0.059,36.756,0.541,1.176,0.037000000000000005,1.832,0.242,0.481,0.962,0.481,0.428,0.0,11.798,0.08,0.0,158.4,13.876,0.015,1.134,18.413,0.005,137.464,1.758,0.0
2020-08-04,112.0,207.0,23.8,11.9,17290.0,17290.0,0.0,10.659,0.111,28.819000000000006,0.173,5.436,22.865,1.5830000000000002,18.176,0.212,2.305,28.542,-0.28,10.739,13.639,0.8640000000000001,5.3870000000000005,0.752,8.558,0.107,3.079,0.104,7.7639999999999985,0.107,9.113,0.0,1.013,2.835,0.403,0.013,0.7240000000000001,9.867,0.04,1.59,0.0,3.181,0.992,6.245,1.293,7.987999999999999,0.0,4.165,0.017,50.963,95.532,0.037000000000000005,0.159,0.064,35.091,0.987,1.029,0.036000000000000004,2.564,0.465,4.329,0.481,0.962,0.469,0.0,12.841,0.079,0.0,166.3,9.943,0.265,1.12,17.898,0.005,177.56400000000005,3.873,1.0
2020-08-05,167.0,247.0,25.6,11.2,17160.0,17160.0,0.0,9.438,0.0,44.005,0.604,5.263,25.281,1.295,9.909,0.159,2.332,17.125,0.467,10.272,21.753,0.847,5.3279999999999985,3.76,15.337,0.191,2.841,0.104,7.4529999999999985,0.102,10.126,0.0,1.215,3.443,0.762,0.015,0.934,10.587,0.04,4.2410000000000005,0.0,3.181,1.173,3.673,1.581,14.378,0.0,4.006,0.019,50.963,79.61,0.039,0.476,0.071,35.537,0.946,1.3230000000000002,0.034,8.975,0.488,8.658,0.481,1.443,0.371,0.34700000000000003,13.967,0.081,0.202,175.8,13.345999999999998,0.206,1.075,17.662,0.005,164.549,4.347,1.0
2020-08-06,213.0,275.0,26.3,12.1,14573.0,14573.0,0.0,14.434,0.0,74.032,0.173,5.608,23.987,1.5830000000000002,9.379,0.159,2.199,14.842,0.187,9.805,25.206,0.887,5.417000000000002,2.256,11.052,0.024,2.817,0.104,7.66,0.099,13.974,1.013,1.013,2.025,0.979,0.014,0.97,11.71,0.047,9.543,0.0,3.181,0.97,8.816,1.538,9.585,0.0,3.889,0.012,0.0,109.862,0.035,0.476,0.071,35.9,0.7809999999999999,1.029,0.033,11.539,0.453,7.215,0.481,1.443,0.362,0.116,13.671,0.08,0.101,179.9,14.2,0.265,1.016,16.999000000000002,0.005,179.301,3.761,3.0
2020-08-07,290.0,247.0,24.3,11.9,14943.0,14943.0,0.0,15.656,0.111,66.266,0.431,5.954,24.591,1.007,13.672,0.132,1.59,15.984000000000002,-0.093,9.898,27.796,1.258,5.313,1.755,13.809,0.16699999999999998,2.697,0.207,7.4529999999999985,0.099,19.847,0.81,1.013,2.228,1.009,0.016,0.979,12.627,0.063,3.181,0.0,2.651,1.133,8.816,1.55,12.78,0.0,3.506,0.015,76.445,109.862,0.04,0.343,0.07200000000000001,35.571,0.815,0.735,0.032,7.876,0.568,4.81,0.0,1.924,0.399,0.116,14.05,0.081,0.202,192.3,13.258,0.177,0.987,16.101,0.005,179.162,3.737,3.0
2020-08-08,186.0,277.0,23.3,10.9,10798.0,10798.0,0.0,9.105,0.111,53.237,0.345,5.7810000000000015,24.246,0.4320000000000001,6.4910000000000005,0.106,1.696,12.559,0.0,9.711,0.691,0.341,5.417000000000002,0.752,8.437999999999999,0.07200000000000001,2.721,0.0,7.143,0.1,35.238,0.0,1.215,2.43,0.988,0.02,0.882,12.477,0.0,3.711,0.0,3.711,1.003,13.224,0.73,12.78,0.0,4.052,0.016,76.445,62.096,0.039,0.343,0.068,35.53,0.884,0.882,0.031,7.876,0.196,6.734,0.481,1.443,0.146,0.0,13.896,0.08199999999999999,0.0,207.5,11.269,0.044,0.913,15.114,0.005,163.546,3.257,4.0
2020-08-09,131.0,147.0,22.0,10.9,8381.0,8381.0,0.0,12.658,0.0,64.79899999999999,0.173,5.954,24.591,0.28800000000000003,5.803,0.079,2.067,10.275,0.093,9.992,1.381,0.994,5.447,2.256,4.595,0.012,2.793,0.0,7.557,0.096,13.771,0.0,1.215,2.633,0.8320000000000001,0.02,0.622,11.386,0.04,1.06,0.0,3.711,0.847,8.081,0.524,9.585,0.0,3.662,0.019,50.963,47.76600000000001,0.036000000000000004,0.185,0.066,35.324,0.521,1.3230000000000002,0.031,5.495,0.103,0.962,0.481,1.443,0.155,0.0,14.015,0.081,0.101,221.9,16.395,0.07400000000000001,0.957,14.465,0.006,138.274,1.5830000000000002,6.0
2020-08-10,157.0,89.0,21.6,11.7,13077.0,13077.0,0.0,8.105,0.222,40.381,0.604,6.299,26.921,1.727,18.176,0.185,1.881,11.417,0.0,10.552,64.915,1.349,5.506,6.267,14.561,0.012,2.709,0.311,6.314,0.094,11.341,0.0,1.418,2.43,0.785,0.02,0.4370000000000001,6.602,0.04,0.0,0.0,4.2410000000000005,0.354,4.408,1.2990000000000002,6.39,0.0,4.26,0.02,0.0,124.192,0.044,0.053,0.073,34.817,0.48,0.735,0.03,0.5489999999999999,0.266,2.886,0.481,1.443,0.509,0.116,14.145,0.08,0.0,239.9,12.05,0.265,1.031,15.997,0.005,143.82399999999996,1.918,3.0
2020-08-11,120.0,160.0,21.5,11.1,17112.0,17112.0,0.0,15.433,0.0,33.478,0.518,6.644,26.489,1.727,8.902999999999997,0.159,1.828,28.542,0.093,10.272,26.933000000000003,1.277,5.432,3.509,12.317,0.06,2.745,0.0,6.417999999999998,0.095,6.683,0.203,1.013,2.835,0.815,0.018000000000000002,0.672,5.416,0.047,1.59,0.0,3.181,1.234,6.612,1.38,4.793,0.0,4.856,0.02,127.408,82.794,0.05,0.317,0.069,33.522,0.8909999999999999,0.882,0.03,2.931,0.573,8.177,0.481,0.962,0.5379999999999999,0.34700000000000003,14.027,0.081,0.101,250.6,16.94,0.191,1.075,15.29,0.006,145.023,3.082,2.0
2020-08-12,278.0,180.0,21.0,11.4,16338.0,16338.0,0.0,21.54,0.111,55.136,1.294,6.558,25.972,1.5830000000000002,8.32,0.132,1.749,15.984000000000002,0.0,9.431,22.789,1.057,5.254,3.509,15.743,0.06,2.6260000000000003,0.0,6.625,0.095,7.4929999999999986,0.203,1.215,2.633,1.183,0.016,0.871,7.796,0.063,5.3020000000000005,0.0,3.181,1.18,9.551,1.279,1.598,0.0,5.624,0.02,76.445,103.493,0.055,0.238,0.065,34.632,0.877,0.882,0.03,13.737,0.502,14.912,0.0,0.962,0.412,0.116,14.371,0.08,0.0,270.1,15.305,0.295,1.178,14.775,0.006,169.304,4.526,3.0
2020-08-13,325.0,237.0,21.8,12.1,14785.0,14785.0,0.0,17.21,0.111,46.93899999999999,1.381,6.385,26.662,0.0,12.638,0.159,1.775,15.984000000000002,0.0,9.898,28.832,1.272,5.195,1.253,16.972,0.048,2.662,0.207,6.832000000000002,0.092,18.429,0.0,1.215,2.43,1.432,0.016,0.847,9.354,0.055,2.121,0.0,1.59,1.098,7.713999999999999,1.555,4.793,0.0,4.962,0.022,76.445,70.057,0.062,0.37,0.067,34.378,0.836,0.441,0.029,8.975,0.501,13.949000000000002,0.0,1.443,0.451,0.0,14.738,0.08199999999999999,0.0,274.9,16.910999999999998,0.265,1.105,14.834,0.006,155.032,3.227,6.0
2020-08-14,235.0,197.0,21.5,11.1,16313.0,16313.0,0.0,31.311,0.0,79.554,0.69,6.903,26.921,1.439,11.261,0.106,1.775,14.842,0.28,10.552,29.005,1.107,5.091,5.766,18.023,0.155,2.745,0.0,6.625,0.08900000000000001,13.366,0.0,1.62,2.228,2.296,0.013,0.773,10.65,0.055,0.53,0.0,1.59,0.903,8.081,1.879,6.39,0.0,5.513,0.019,50.963,116.231,0.056,0.37,0.065,34.372,0.7809999999999999,0.588,0.029,11.356,0.593,17.798,0.0,1.443,0.4970000000000001,0.0,14.537,0.084,0.101,268.7,21.521,0.162,1.075,14.642,0.006999999999999999,197.388,4.039,2.0
2020-08-15,198.0,211.0,21.0,11.2,10622.0,10622.0,0.0,33.643,0.333,65.23100000000001,0.949,7.075,26.662,0.4320000000000001,5.829,0.159,1.775,15.984000000000002,0.093,9.618,18.818,0.93,5.225,3.76,8.318999999999999,0.06,2.721,0.0,6.522,0.084,39.694,0.0,1.62,3.0380000000000003,2.157,0.012,0.879,9.749,0.103,3.711,0.0,2.121,0.997,12.122,1.262,4.793,0.0,4.847,0.021,0.0,47.76600000000001,0.06,0.29100000000000004,0.064,34.468,0.809,0.735,0.028,9.891,0.369,15.393,0.0,1.443,0.184,0.0,14.892,0.086,0.202,269.8,15.349,0.044,1.12,14.333,0.006999999999999999,141.845,3.0210000000000004,3.0
2020-08-16,121.0,112.0,21.2,11.0,8020.0,8020.0,0.0,21.207,0.0,39.173,0.345,7.42,29.078000000000007,0.4320000000000001,4.743,0.132,1.775,7.992000000000001,0.187,9.431,23.48,0.302,5.225,3.76,6.195,0.0,2.674,0.104,6.417999999999998,0.083,13.366,0.0,1.62,3.24,2.096,0.01,0.609,8.088,0.079,3.711,0.0,2.121,0.649,11.02,0.401,4.793,0.0,5.141,0.014,0.0,119.415,0.066,0.211,0.064,33.652,0.466,0.588,0.028,8.609,0.08800000000000001,7.215,0.0,1.443,0.189,0.0,14.133,0.08900000000000001,0.303,274.1,16.366,0.07400000000000001,1.149,14.407,0.006999999999999999,118.464,1.867,3.0
2020-08-17,132.0,103.0,22.6,11.8,14362.0,14362.0,0.0,18.209,0.111,18.206,0.431,7.852,29.423,2.015,5.67,0.053,1.616,13.7,0.187,10.552,21.408,1.1840000000000002,5.343,1.253,20.207,0.012,2.697,0.0,6.417999999999998,0.08,11.341,0.0,1.62,4.253,1.121,0.01,0.507,5.084,0.071,0.53,0.0,2.651,0.471,7.713999999999999,1.124,6.39,0.0,4.808,0.017,50.963,79.61,0.06,0.211,0.064,33.159,0.37,0.441,0.026,0.916,0.29,6.252999999999999,0.0,1.443,0.55,0.0,14.62,0.093,0.0,273.4,10.621,0.044,1.075,14.451,0.006999999999999999,110.73,1.489,1.0
2020-08-18,214.0,136.0,22.7,11.7,18542.0,18542.0,0.0,32.754,0.0,31.321,1.294,7.6789999999999985,28.905,1.007,22.945,0.265,1.643,9.133,0.187,9.618,20.545,1.018,5.284,2.507,16.948,0.06,2.614,0.104,6.211,0.077,37.669,0.203,1.418,4.455,0.879,0.013,0.893,7.266,0.182,0.0,0.53,2.651,1.1840000000000002,13.591,1.568,4.793,0.0,5.118,0.018000000000000002,0.0,74.833,0.063,0.29100000000000004,0.062,32.33,0.884,0.588,0.024,2.747,0.675,12.987,0.0,1.443,0.525,0.116,14.975,0.097,0.202,256.6,16.395,0.177,1.075,14.024,0.006999999999999999,136.05,3.707,5.0
2020-08-19,253.0,193.0,22.3,11.7,16820.0,16820.0,0.0,28.313,0.0,50.217,0.863,7.162000000000001,28.819000000000006,1.151,8.585,0.159,1.669,29.684,0.28,10.085,15.538,0.825,5.358,2.507,18.93,0.095,2.697,0.0,5.9,0.077,9.721,0.0,1.215,3.443,1.254,0.013,1.176,8.634,0.103,1.59,0.0,2.121,1.147,8.081,1.4169999999999998,4.793,0.0,6.86,0.017,0.0,66.872,0.058,0.449,0.061,32.823,0.7879999999999999,0.441,0.021,18.316,0.629,17.798,0.0,1.443,0.562,0.462,15.45,0.101,0.101,233.6,12.241,0.25,1.031,13.611,0.006,142.96,4.042,2.0
